occ,exposure_A,exposure_B,social_share,pctl_A,pctl_B,occ_title_onetsoc2010,daioe_allapps,pctl_rank_allapps,corr_A_vs_DAIOE,corr_B_vs_DAIOE
19-4061.01,16.566775940112546,12.706815660879888,0.15188542834992905,24.559585492227978,21.34715025906736,City and Regional Planning Aides,42.805748,88.25,0.21563178692020205,0.19664967078260237
51-9111.00,16.43173133628101,13.863792223823278,0.09261315630672225,24.4559585492228,27.253886010362695,Packaging and Filling Machine Operators and Tenders,26.524288,18.690001,0.21563178692020205,0.19664967078260237
27-2011.00,16.42393612310432,12.909428923055753,0.1361217146395914,24.352331606217618,22.072538860103627,Actors,34.025364,58.75,0.21563178692020205,0.19664967078260237
51-2031.00,16.416027113993994,14.58125820212298,0.06291531520935133,24.248704663212436,31.191709844559586,Engine and Other Machine Assemblers,29.994467,39.700001,0.21563178692020205,0.19664967078260237
43-4041.01,16.395492579085648,12.559645548976087,0.15270522624033264,24.145077720207254,20.518134715025905,Credit Authorizers,43.590416,90.730003,0.21563178692020205,0.19664967078260237
17-3012.01,16.365160274085305,13.030143680059401,0.12797313198969654,24.041450777202073,22.694300518134714,Electronic Drafters,43.595009,90.839996,0.21563178692020205,0.19664967078260237
51-9081.00,16.34795106595544,14.121982674468168,0.0788121768309386,23.93782383419689,27.875647668393782,Dental Laboratory Technicians,38.732052,74.790001,0.21563178692020205,0.19664967078260237
39-3011.00,16.341245641205226,12.229969320683715,0.16808203735917754,23.83419689119171,19.067357512953368,Gaming Dealers,31.198881,47.669998,0.21563178692020205,0.19664967078260237
13-2072.00,16.303157689580388,11.871061426933855,0.18667649434408196,23.730569948186528,17.098445595854923,Loan Officers,40.197048,81.0,0.21563178692020205,0.19664967078260237
29-2057.00,16.285969379569284,12.466080513653695,0.15321130253136853,23.626943005181346,19.89637305699482,Ophthalmic Medical Technicians,33.390968,56.259998,0.21563178692020205,0.19664967078260237
31-9091.00,16.264597163037237,12.44690333181276,0.15335918217774386,23.523316062176164,19.689119170984455,Dental Assistants,27.453856,24.280001,0.21563178692020205,0.19664967078260237
51-6061.00,16.250621106375352,14.277689677045885,0.06909141023359444,23.419689119170986,28.704663212435232,Textile Bleaching and Dyeing Machine Operators and Tenders,28.429193,29.870001,0.21563178692020205,0.19664967078260237
43-4021.00,16.23309508141872,12.595960798370594,0.14437700868037887,23.316062176165804,20.72538860103627,Correspondence Clerks,43.829102,91.559998,0.21563178692020205,0.19664967078260237
51-9083.00,16.194606423208416,14.031720548631315,0.07707129952741515,23.212435233160623,27.66839378238342,Ophthalmic Laboratory Technicians,31.303778,48.080002,0.21563178692020205,0.19664967078260237
47-2181.00,16.182675388433335,13.088832358303913,0.11818636473583546,23.10880829015544,23.419689119170986,Roofers,21.320061,1.5,0.21563178692020205,0.19664967078260237
51-4062.00,16.163566441600196,14.386419291903856,0.061764748880093166,23.00518134715026,29.637305699481864,"Patternmakers, Metal and Plastic",32.718838,53.990002,0.21563178692020205,0.19664967078260237
39-6012.00,16.148800115838483,11.709451254265023,0.18956263471170282,22.901554404145077,15.751295336787564,Concierges,35.448208,64.129997,0.21563178692020205,0.19664967078260237
53-7031.00,16.147698656911878,13.769106907690889,0.08637422038942846,22.797927461139896,26.632124352331605,Dredge Operators,26.010353,15.58,0.21563178692020205,0.19664967078260237
27-3012.00,16.14489488796282,13.361603063311186,0.10415261594973238,22.694300518134714,24.4559585492228,Public Address System and Other Announcers,37.924736,72.199997,0.21563178692020205,0.19664967078260237
51-4031.00,16.122396091645584,14.526163128061688,0.05494337869923436,22.590673575129532,30.673575129533678,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",28.609537,31.42,0.21563178692020205,0.19664967078260237
31-2012.00,16.064114532220106,11.541713562151324,0.19591549147862516,22.487046632124354,14.922279792746114,Occupational Therapy Aides,24.716427,9.0600004,0.21563178692020205,0.19664967078260237
33-9092.00,16.018163981820738,12.405177702293651,0.14562412430654112,22.383419689119172,19.585492227979273,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",28.154749,28.42,0.21563178692020205,0.19664967078260237
49-9061.00,16.00014727029743,14.516271260355472,0.05111078400671959,22.27979274611399,30.569948186528496,Camera and Photographic Equipment Repairers,41.851723,86.699997,0.21563178692020205,0.19664967078260237
51-4032.00,15.999488681406504,14.13669670928452,0.06588498043176398,22.17616580310881,27.979274611398964,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",30.487171,43.630001,0.21563178692020205,0.19664967078260237
51-9141.00,15.955917993262766,13.825030307030413,0.07706629348757148,22.072538860103627,26.83937823834197,Semiconductor Processors,31.482393,48.810001,0.21563178692020205,0.19664967078260237
41-2031.00,15.900641932952533,10.637704753828189,0.24737183917566302,21.968911917098445,11.813471502590673,Retail Salespersons,27.518467,24.690001,0.21563178692020205,0.19664967078260237
25-1191.00,15.864029282503665,11.81288939650557,0.17147116806140938,21.865284974093264,16.683937823834196,Graduate Teaching Assistants,41.135662,84.32,0.21563178692020205,0.19664967078260237
51-3091.00,15.807617728659453,13.080522594271093,0.1042425910254822,21.761658031088082,23.316062176165804,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",28.371277,29.549999,0.21563178692020205,0.19664967078260237
47-2021.00,15.79356239851745,13.544206523253179,0.08303756559686591,21.6580310880829,25.28497409326425,Brickmasons and Blockmasons,23.313126,4.6100001,0.21563178692020205,0.19664967078260237
53-7033.00,15.701914557219842,13.628949868037461,0.07605005188418389,21.55440414507772,25.906735751295336,"Loading Machine Operators, Underground Mining",24.961399,10.51,0.21563178692020205,0.19664967078260237
51-9199.01,15.697939368933636,14.024159915168768,0.05967485624413334,21.45077720207254,27.564766839378237,Recycling and Reclamation Workers,26.082466,16.1,0.21563178692020205,0.19664967078260237
19-4041.01,15.674171217470779,12.984658542291694,0.10356501352804945,21.34715025906736,22.383419689119172,Geophysical Data Technicians,37.976593,72.410004,0.21563178692020205,0.19664967078260237
53-6051.07,15.588178672219339,13.558294519931218,0.07485765076515019,21.243523316062177,25.38860103626943,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",31.768394,49.950001,0.21563178692020205,0.19664967078260237
51-9195.07,15.474740377568413,13.332826462474383,0.08032482538951911,21.139896373056995,24.352331606217618,Molding and Casting Workers,25.478954,13.61,0.21563178692020205,0.19664967078260237
51-4022.00,15.443540225554617,13.316036629064127,0.07988501593060024,21.036269430051814,24.248704663212436,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",29.200193,35.459999,0.21563178692020205,0.19664967078260237
51-9061.00,15.422578317914752,13.610471034603755,0.06657033686430949,20.932642487046632,25.699481865284973,"Inspectors, Testers, Sorters, Samplers, and Weighers",37.228924,69.720001,0.21563178692020205,0.19664967078260237
51-5111.00,15.389401620018209,12.27356924140056,0.12693261093551694,20.82901554404145,19.27461139896373,Prepress Technicians and Workers,40.236271,81.309998,0.21563178692020205,0.19664967078260237
43-4071.00,15.36376195224174,13.17466341941581,0.08307986561538282,20.72538860103627,23.730569948186528,File Clerks,41.635464,86.18,0.21563178692020205,0.19664967078260237
51-9022.00,15.306540378128267,13.584605714895646,0.06337816125735998,20.621761658031087,25.492227979274613,"Grinding and Polishing Workers, Hand",27.781889,26.549999,0.21563178692020205,0.19664967078260237
51-9194.00,15.298848222686876,13.594544128029742,0.06268338528333353,20.518134715025905,25.59585492227979,Etchers and Engravers,32.676369,53.57,0.21563178692020205,0.19664967078260237
39-9031.00,15.279216085894202,10.56034812526728,0.22342388265289728,20.414507772020727,11.606217616580311,Fitness Trainers and Aerobics Instructors,16.932285,0.16,0.21563178692020205,0.19664967078260237
39-4011.00,15.276630642318239,11.529968655587815,0.1624749424151583,20.310880829015545,14.818652849740932,Embalmers,28.604874,31.309999,0.21563178692020205,0.19664967078260237
53-3031.00,15.259438367947293,11.70955332363246,0.151580719870432,20.207253886010363,15.854922279792746,Driver/Sales Workers,25.069338,11.23,0.21563178692020205,0.19664967078260237
53-7051.00,15.226081239892544,13.536051328987673,0.062426991071083064,20.10362694300518,25.181347150259068,Industrial Truck and Tractor Operators,24.644342,8.75,0.21563178692020205,0.19664967078260237
43-3071.00,15.214807279044264,12.028587824464926,0.13244362102502547,20.0,17.927461139896373,Tellers,35.11552,62.68,0.21563178692020205,0.19664967078260237
49-9045.00,15.192814168293472,13.07331376130542,0.08106209510787467,19.89637305699482,23.10880829015544,"Refractory Materials Repairers, Except Brickmasons",26.231092,16.82,0.21563178692020205,0.19664967078260237
47-2151.00,15.172664364128817,12.943057875192602,0.08613136518571878,19.792746113989637,22.27979274611399,Pipelayers,25.886745,15.37,0.21563178692020205,0.19664967078260237
45-2091.00,15.170791185801573,13.753829253585803,0.05151154293435586,19.689119170984455,26.528497409326423,Agricultural Equipment Operators,26.919071,20.860001,0.21563178692020205,0.19664967078260237
13-1199.06,15.166543773119471,11.107171987625907,0.1827365142997678,19.585492227979273,13.367875647668393,Online Merchants,43.530937,90.419998,0.21563178692020205,0.19664967078260237
47-2051.00,15.11850674334407,12.766796331067995,0.0921026055124412,19.481865284974095,21.55440414507772,Cement Masons and Concrete Finishers,23.489231,4.9200001,0.21563178692020205,0.19664967078260237
51-2022.00,15.090683430531932,12.77147410503796,0.09079646195966973,19.378238341968913,21.6580310880829,Electrical and Electronic Equipment Assemblers,32.210239,52.02,0.21563178692020205,0.19664967078260237
51-3021.00,15.089326059357132,11.73514961997327,0.14291153278842902,19.27461139896373,15.958549222797927,Butchers and Meat Cutters,25.019913,11.13,0.21563178692020205,0.19664967078260237
35-2012.00,15.073224799413703,11.630625317452916,0.1479971793431787,19.17098445595855,15.336787564766839,"Cooks, Institution and Cafeteria",27.7076,25.93,0.21563178692020205,0.19664967078260237
47-2041.00,15.023538000843182,12.268011330283183,0.11230535236620093,19.067357512953368,19.17098445595855,Carpet Installers,24.093933,6.5700002,0.21563178692020205,0.19664967078260237
53-6031.00,14.930813764657737,12.17026881355291,0.11341347481292531,18.963730569948186,18.65284974093264,Automotive and Watercraft Service Attendants,23.88196,5.9499998,0.21563178692020205,0.19664967078260237
43-5111.00,14.91646694022377,12.076787607717705,0.11756766057106778,18.860103626943005,18.134715025906736,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",33.62952,57.299999,0.21563178692020205,0.19664967078260237
51-4035.00,14.888201381588189,13.247360179038054,0.06193087454308512,18.756476683937823,24.041450777202073,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",29.730387,38.349998,0.21563178692020205,0.19664967078260237
47-2071.00,14.794668035603257,12.807923016128143,0.0775592192806492,18.65284974093264,21.865284974093264,"Paving, Surfacing, and Tamping Equipment Operators",25.391745,12.89,0.21563178692020205,0.19664967078260237
47-2132.00,14.794472914996913,12.18273329174899,0.10719021588598591,18.54922279792746,18.756476683937823,"Insulation Workers, Mechanical",25.488787,13.72,0.21563178692020205,0.19664967078260237
41-9021.00,14.736031643800189,9.917479956356162,0.24293226246228974,18.44559585492228,9.533678756476684,Real Estate Brokers,38.226177,73.650002,0.21563178692020205,0.19664967078260237
45-3021.00,14.72296039936845,13.745610756094688,0.03555133564510443,18.3419689119171,26.424870466321245,Hunters and Trappers,29.740267,38.459999,0.21563178692020205,0.19664967078260237
35-3022.01,14.709832692509895,11.517193817034455,0.13860315829509542,18.238341968911918,14.715025906735752,Baristas,26.215992,16.719999,0.21563178692020205,0.19664967078260237
53-3033.00,14.695763403661976,13.032481558784184,0.06381293682923739,18.134715025906736,22.797927461139896,Light Truck or Delivery Services Drivers,26.422756,18.059999,0.21563178692020205,0.19664967078260237
43-4141.00,14.684059003120774,10.894108457223647,0.17394496120442487,18.031088082901555,12.849740932642487,New Accounts Clerks,39.445831,78.209999,0.21563178692020205,0.19664967078260237
51-4193.00,14.633984668076508,12.44811468337297,0.08779923869207366,17.927461139896373,19.792746113989637,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",29.029791,34.110001,0.21563178692020205,0.19664967078260237
37-1011.00,14.593789829527353,10.11707711533774,0.22124535886964855,17.82383419689119,10.466321243523316,First-Line Supervisors of Housekeeping and Janitorial Workers,24.661467,8.9499998,0.21563178692020205,0.19664967078260237
37-3012.00,14.572816008607731,12.127300113333805,0.10082688943209683,17.72020725388601,18.44559585492228,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",28.217402,28.73,0.21563178692020205,0.19664967078260237
47-3016.00,14.553863188940655,11.979967442684016,0.1074249891984672,17.616580310880828,17.72020725388601,Helpers--Roofers,21.584793,1.8099999,0.21563178692020205,0.19664967078260237
13-2082.00,14.520433440788262,11.10147904769954,0.15398643632972492,17.512953367875646,13.264248704663212,Tax Preparers,45.201565,95.190002,0.21563178692020205,0.19664967078260237
51-9071.07,14.511997323967822,12.671626715561056,0.07261777235541313,17.409326424870468,21.139896373056995,Precious Metal Workers,39.054249,76.449997,0.21563178692020205,0.19664967078260237
47-5071.00,14.502805276568296,12.683570729807872,0.07171618251337573,17.305699481865286,21.243523316062177,"Roustabouts, Oil and Gas",24.510168,8.1300001,0.21563178692020205,0.19664967078260237
43-4161.00,14.488422928788914,10.79719002614006,0.17093488647103364,17.202072538860104,12.2279792746114,"Human Resources Assistants, Except Payroll and Timekeeping",43.002922,88.769997,0.21563178692020205,0.19664967078260237
53-6021.00,14.46307108707663,12.089424270588681,0.09817038278086536,17.098445595854923,18.3419689119171,Parking Lot Attendants,27.169834,22.620001,0.21563178692020205,0.19664967078260237
51-4122.00,14.442845600618,12.620688817718213,0.0721892762438472,16.99481865284974,21.036269430051814,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",28.225285,28.93,0.21563178692020205,0.19664967078260237
43-6014.00,14.40819622257122,11.014724916659404,0.15404249001167986,16.89119170984456,13.05699481865285,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",41.1199,84.209999,0.21563178692020205,0.19664967078260237
51-4052.00,14.335847097414964,12.553597146566807,0.07098562786585726,16.787564766839377,20.414507772020727,"Pourers and Casters, Metal",28.465588,30.379999,0.21563178692020205,0.19664967078260237
39-3021.00,14.333008301462717,12.579099619064323,0.06971519168749765,16.683937823834196,20.621761658031087,Motion Picture Projectionists,32.960602,54.5,0.21563178692020205,0.19664967078260237
43-5021.00,14.32807973829096,12.331150468845657,0.08097092296823782,16.580310880829014,19.378238341968913,Couriers and Messengers,26.918381,20.76,0.21563178692020205,0.19664967078260237
49-2093.00,14.313765542644358,11.746636621447399,0.10927080678182419,16.476683937823836,16.16580310880829,"Electrical and Electronics Installers and Repairers, Transportation Equipment",31.54328,49.119999,0.21563178692020205,0.19664967078260237
47-2161.00,14.273816794762322,11.936879888008688,0.0978872590106744,16.373056994818654,17.512953367875646,Plasterers and Stucco Masons,23.025576,3.78,0.21563178692020205,0.19664967078260237
47-4031.00,14.266461858319708,11.83238734438795,0.10285644152302996,16.269430051813472,16.787564766839377,Fence Erectors,21.475046,1.6,0.21563178692020205,0.19664967078260237
35-2013.00,14.254777579591828,11.461206155497358,0.12187074319200407,16.16580310880829,14.507772020725389,"Cooks, Private Household",30.608744,44.77,0.21563178692020205,0.19664967078260237
47-2061.00,14.235255524974669,11.929263798714063,0.09665272581654143,16.06217616580311,17.305699481865286,Construction Laborers,22.852381,3.47,0.21563178692020205,0.19664967078260237
47-2081.00,14.229876340574142,12.517410162285863,0.06840337402411835,15.958549222797927,20.207253886010363,Drywall and Ceiling Tile Installers,25.166946,11.75,0.21563178692020205,0.19664967078260237
33-9032.00,14.201939772003406,11.314780372219898,0.12758353696692495,15.854922279792746,13.782383419689118,Security Guards,29.705889,38.150002,0.21563178692020205,0.19664967078260237
43-4121.00,14.198593013760414,10.81956528880557,0.15615358079362682,15.751295336787564,12.33160621761658,"Library Assistants, Clerical",33.577587,56.880001,0.21563178692020205,0.19664967078260237
51-9197.00,14.195570014875477,12.99728246335341,0.04609761905616464,15.647668393782384,22.487046632124354,Tire Builders,23.639353,5.23,0.21563178692020205,0.19664967078260237
51-2093.00,14.172265416271857,12.49801725579469,0.06698055084301094,15.544041450777202,20.0,Timing Device Assemblers and Adjusters,37.466919,70.860001,0.21563178692020205,0.19664967078260237
43-3031.00,14.148780012865602,11.658576571818674,0.10679706161840954,15.44041450777202,15.544041450777202,"Bookkeeping, Accounting, and Auditing Clerks",43.663212,91.150002,0.21563178692020205,0.19664967078260237
33-3041.00,14.124412088937886,10.826270810521397,0.15232120718850056,15.336787564766839,12.538860103626943,Parking Enforcement Workers,26.766689,19.93,0.21563178692020205,0.19664967078260237
43-4051.00,14.067206174658034,10.051289512673456,0.19977121626638025,15.233160621761659,10.362694300518134,Customer Service Representatives,40.328613,81.629997,0.21563178692020205,0.19664967078260237
31-9094.00,14.056905555572769,12.720042574305591,0.052549469605063806,15.129533678756477,21.45077720207254,Medical Transcriptionists,48.293873,98.5,0.21563178692020205,0.19664967078260237
47-2131.00,14.053333593477504,11.79195465283425,0.09588651785137768,15.025906735751295,16.476683937823836,"Insulation Workers, Floor, Ceiling, and Wall",23.292154,4.5,0.21563178692020205,0.19664967078260237
47-2171.00,14.045581009981367,12.133104634561027,0.07881232516419047,14.922279792746114,18.54922279792746,Reinforcing Iron and Rebar Workers,21.960747,2.1199999,0.21563178692020205,0.19664967078260237
49-9064.00,14.030500930546708,12.362166858658075,0.06747741277736374,14.818652849740932,19.481865284974095,Watch Repairers,40.218403,81.209999,0.21563178692020205,0.19664967078260237
25-3021.00,13.994085748671354,10.164182451275522,0.18840193570685118,14.715025906735752,10.77720207253886,Self-Enrichment Education Teachers,33.612267,57.189999,0.21563178692020205,0.19664967078260237
53-6061.00,13.969718543740218,9.931852956992504,0.20327856263240698,14.61139896373057,9.637305699481866,"Transportation Attendants, Except Flight Attendants",25.785265,14.75,0.21563178692020205,0.19664967078260237
43-5041.00,13.968116685698996,11.554636034107965,0.10443776179823892,14.507772020725389,15.025906735751295,"Meter Readers, Utilities",26.848351,20.34,0.21563178692020205,0.19664967078260237
43-5051.00,13.932885746398076,11.425859828008644,0.10970841390176454,14.404145077720207,14.196891191709845,Postal Service Clerks,29.648403,37.73,0.21563178692020205,0.19664967078260237
51-2023.00,13.92561794172653,12.933138079948082,0.038369646084472686,14.300518134715025,22.17616580310881,Electromechanical Equipment Assemblers,36.714134,67.650002,0.21563178692020205,0.19664967078260237
51-3011.00,13.908937200212772,11.833110177580277,0.08771265506195836,14.196891191709845,16.89119170984456,Bakers,34.685863,60.610001,0.21563178692020205,0.19664967078260237
43-6012.00,13.869704933855939,11.432871690981973,0.10657135445664517,14.093264248704664,14.300518134715025,Legal Secretaries,45.607361,96.330002,0.21563178692020205,0.19664967078260237
35-2014.00,13.866779395081926,11.370701390304596,0.10975919246747819,13.989637305699482,14.093264248704664,"Cooks, Restaurant",30.579569,44.360001,0.21563178692020205,0.19664967078260237
43-4081.00,13.86278965777169,9.508437595141865,0.22897305782679742,13.8860103626943,7.875647668393782,"Hotel, Motel, and Resort Desk Clerks",32.870991,54.299999,0.21563178692020205,0.19664967078260237
35-2015.00,13.85943846450187,10.82560360440597,0.14012312712342181,13.782383419689118,12.435233160621761,"Cooks, Short Order",29.02816,34.009998,0.21563178692020205,0.19664967078260237
47-3011.00,13.846627586314685,11.806841079270953,0.08638155173549968,13.678756476683938,16.580310880829014,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",21.571274,1.71,0.21563178692020205,0.19664967078260237
51-9195.03,13.824155373227232,12.18857344704441,0.06709488740782175,13.575129533678757,18.860103626943005,"Stone Cutters and Carvers, Manufacturing",28.65008,31.73,0.21563178692020205,0.19664967078260237
51-3092.00,13.823243143685271,11.562115635952102,0.09778173731035228,13.471502590673575,15.129533678756477,Food Batchmakers,31.536873,49.02,0.21563178692020205,0.19664967078260237
47-3012.00,13.797940917336437,11.49978055831869,0.09992192230813084,13.367875647668393,14.61139896373057,Helpers--Carpenters,24.572237,8.54,0.21563178692020205,0.19664967078260237
51-6052.00,13.75689493501107,11.24502673702445,0.11168796023028778,13.264248704663212,13.471502590673575,"Tailors, Dressmakers, and Custom Sewers",32.826805,54.189999,0.21563178692020205,0.19664967078260237
31-9096.00,13.7163468961407,10.604616767725917,0.14671582182418036,13.160621761658032,11.709844559585493,Veterinary Assistants and Laboratory Animal Caretakers,27.653742,25.52,0.21563178692020205,0.19664967078260237
51-9122.00,13.713086830408228,11.768558771407823,0.08261538633450646,13.05699481865285,16.269430051813472,"Painters, Transportation Equipment",26.285685,17.24,0.21563178692020205,0.19664967078260237
41-2021.00,13.7072542656244,10.045017882167564,0.18229118287376217,12.953367875647668,10.259067357512953,Counter and Rental Clerks,29.803974,38.869999,0.21563178692020205,0.19664967078260237
49-9091.00,13.696433265217648,11.869872632223592,0.07694103759948623,12.849740932642487,16.99481865284974,"Coin, Vending, and Amusement Machine Servicers and Repairers",31.597528,49.220001,0.21563178692020205,0.19664967078260237
47-2053.00,13.668810148765687,11.790773598943437,0.0796400903665278,12.746113989637307,16.373056994818654,Terrazzo Workers and Finishers,23.10317,4.0900002,0.21563178692020205,0.19664967078260237
45-2021.00,13.664119333383931,11.358497276255218,0.10149326979848755,12.642487046632125,13.989637305699482,Animal Breeders,29.40913,36.18,0.21563178692020205,0.19664967078260237
51-9196.00,13.64997355502766,11.667200364703069,0.0849721067756366,12.538860103626943,15.647668393782384,"Paper Goods Machine Setters, Operators, and Tenders",29.687681,38.040001,0.21563178692020205,0.19664967078260237
25-9041.00,13.649076862058699,9.660623309788738,0.206428375497708,12.435233160621761,8.601036269430052,Teacher Assistants,35.118446,62.779999,0.21563178692020205,0.19664967078260237
43-5011.00,13.639991013499033,9.965430589126786,0.18436536141155474,12.33160621761658,9.844559585492227,Cargo and Freight Agents,41.827568,86.589996,0.21563178692020205,0.19664967078260237
31-1014.00,13.58332119624485,9.882633855212637,0.18723183491616813,12.2279792746114,9.430051813471502,Nursing Assistants,24.849281,9.5799999,0.21563178692020205,0.19664967078260237
47-5051.00,13.559058497697222,11.975922486045969,0.06609662067769244,12.124352331606218,17.616580310880828,"Rock Splitters, Quarry",22.995001,3.6700001,0.21563178692020205,0.19664967078260237
39-5094.00,13.557715684175625,10.042469671084557,0.1750190007151613,12.020725388601036,10.155440414507773,Skincare Specialists,32.536434,53.049999,0.21563178692020205,0.19664967078260237
53-7081.00,13.524232728766801,11.266957841538508,0.10017233218474793,11.917098445595855,13.575129533678757,Refuse and Recyclable Material Collectors,24.624712,8.6400003,0.21563178692020205,0.19664967078260237
43-9041.01,13.482426418847366,10.775344290704327,0.1256146465073225,11.813471502590673,12.124352331606218,Insurance Claims Clerks,42.825634,88.459999,0.21563178692020205,0.19664967078260237
51-7041.00,13.434302790873762,12.088884547492805,0.05564691424156225,11.709844559585493,18.238341968911918,"Sawing Machine Setters, Operators, and Tenders, Wood",27.648052,25.41,0.21563178692020205,0.19664967078260237
51-2092.00,13.40126653003442,10.897935168079497,0.11485347101748608,11.606217616580311,12.953367875647668,Team Assemblers,28.259203,29.040001,0.21563178692020205,0.19664967078260237
43-9061.00,13.400594056265867,10.22818568528562,0.15508167668211714,11.50259067357513,10.984455958549223,"Office Clerks, General",38.774128,75.0,0.21563178692020205,0.19664967078260237
51-6051.00,13.361119713058539,11.648201277898798,0.07352716502288728,11.398963730569948,15.44041450777202,"Sewers, Hand",35.263432,63.509998,0.21563178692020205,0.19664967078260237
31-2022.00,13.319550354570852,9.566627797971757,0.19614657514922665,11.295336787564766,8.290155440414507,Physical Therapist Aides,25.175072,11.85,0.21563178692020205,0.19664967078260237
43-3061.00,13.31354829098757,9.739306415869457,0.18349570916539598,11.191709844559586,8.911917098445596,Procurement Clerks,45.357533,95.5,0.21563178692020205,0.19664967078260237
53-7063.00,13.265688376427347,12.015568833255218,0.052020822339771434,11.088082901554404,17.82383419689119,Machine Feeders and Offbearers,27.600916,25.1,0.21563178692020205,0.19664967078260237
51-4034.00,13.226600458897117,11.746043075719264,0.06302366565632532,10.984455958549223,16.06217616580311,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",28.731533,32.139999,0.21563178692020205,0.19664967078260237
39-3092.00,13.164685841202054,10.015038658432978,0.1572458824268727,10.880829015544041,10.05181347150259,Costume Attendants,32.682781,53.880001,0.21563178692020205,0.19664967078260237
43-5071.00,13.15913148842928,10.885000081144282,0.10446170832944676,10.77720207253886,12.642487046632125,"Shipping, Receiving, and Traffic Clerks",30.628143,44.98,0.21563178692020205,0.19664967078260237
39-3012.00,13.067317569624148,10.28695451358658,0.13514024254532192,10.67357512953368,11.191709844559586,Gaming and Sports Book Writers and Runners,35.652943,64.959999,0.21563178692020205,0.19664967078260237
51-9051.00,13.0138252736218,11.582261787066965,0.0617998242861922,10.569948186528498,15.233160621761659,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",28.067188,28.0,0.21563178692020205,0.19664967078260237
39-1012.00,13.006079997570016,9.286262470303381,0.20028604291351185,10.466321243523316,7.150259067357513,Slot Supervisors,29.160168,35.25,0.21563178692020205,0.19664967078260237
43-4171.00,13.005262929740974,9.669818452912008,0.17246675793714192,10.362694300518134,8.704663212435234,Receptionists and Information Clerks,39.116199,77.169998,0.21563178692020205,0.19664967078260237
23-2093.00,12.990751462450302,10.318179581086453,0.12950791660298086,10.259067357512953,11.295336787564766,"Title Examiners, Abstractors, and Searchers",46.251118,97.459999,0.21563178692020205,0.19664967078260237
35-3022.00,12.889437000429208,9.600372375907,0.17129880465764077,10.155440414507773,8.49740932642487,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",32.677654,53.779999,0.21563178692020205,0.19664967078260237
51-3093.00,12.693745325802107,10.893456444489996,0.08263166472854043,10.05181347150259,12.746113989637307,Food Cooking Machine Operators and Tenders,31.00816,46.950001,0.21563178692020205,0.19664967078260237
43-9071.00,12.683307561054232,10.467289115645551,0.1058544586342025,9.94818652849741,11.50259067357513,"Office Machine Operators, Except Computer",30.295475,42.290001,0.21563178692020205,0.19664967078260237
43-3041.00,12.670847647140866,9.555994391300949,0.16297902281501137,9.844559585492227,8.186528497409327,Gaming Cage Workers,33.489178,56.57,0.21563178692020205,0.19664967078260237
23-2091.00,12.563379740105155,11.446651361992167,0.04877969734541801,9.740932642487047,14.404145077720207,Court Reporters,41.960438,87.110001,0.21563178692020205,0.19664967078260237
41-2012.00,12.546164950755289,9.990803067500835,0.1278857097867744,9.637305699481866,9.94818652849741,Gaming Change Persons and Booth Cashiers,31.492317,48.91,0.21563178692020205,0.19664967078260237
47-3013.00,12.537072866341944,11.077751464764296,0.0658672207180042,9.533678756476684,13.160621761658032,Helpers--Electricians,27.0166,21.690001,0.21563178692020205,0.19664967078260237
25-4031.00,12.438947051175568,9.50715215714421,0.15418891196709433,9.430051813471502,7.772020725388601,Library Technicians,33.952873,58.439999,0.21563178692020205,0.19664967078260237
13-1074.00,12.427422884802585,9.023916614173958,0.18858254215706655,9.32642487046632,6.424870466321243,Farm Labor Contractors,26.383635,17.959999,0.21563178692020205,0.19664967078260237
45-2092.02,12.364542738499411,10.233764359833009,0.10410530786841228,9.22279792746114,11.088082901554404,"Farmworkers and Laborers, Crop",23.358902,4.8099999,0.21563178692020205,0.19664967078260237
43-4111.00,12.25837921574451,8.859916339360382,0.19178865500605125,9.119170984455959,5.9067357512953365,"Interviewers, Except Eligibility and Loan",39.820614,79.449997,0.21563178692020205,0.19664967078260237
53-7073.00,12.171773337070547,11.26831039886634,0.04008866042131309,9.015544041450777,13.678756476683938,Wellhead Pumpers,27.845591,26.66,0.21563178692020205,0.19664967078260237
43-9041.02,12.167660642559584,9.547288185209037,0.13723124339171575,8.911917098445596,8.082901554404145,Insurance Policy Processing Clerks,43.839928,91.669998,0.21563178692020205,0.19664967078260237
