ai_app_id,ability_id,r,r_mean,r_sd,r_min,r_max,n,r_range
7,23,0.0,0.0,0.0,0.0,0.0,3,0.0
7,24,0.0,0.0,0.0,0.0,0.0,3,0.0
7,25,0.0,0.0,0.0,0.0,0.0,3,0.0
7,26,0.0,0.0,0.0,0.0,0.0,3,0.0
7,27,0.0,0.0,0.0,0.0,0.0,3,0.0
7,28,0.0,0.0,0.0,0.0,0.0,3,0.0
7,29,0.0,0.0,0.0,0.0,0.0,3,0.0
7,30,0.0,0.0,0.0,0.0,0.0,3,0.0
7,31,0.0,0.0,0.0,0.0,0.0,3,0.0
7,32,0.0,0.0,0.0,0.0,0.0,3,0.0
7,33,0.0,0.0,0.0,0.0,0.0,3,0.0
7,34,0.0,0.0,0.0,0.0,0.0,3,0.0
7,35,0.0,0.0,0.0,0.0,0.0,3,0.0
7,36,0.0,0.0,0.0,0.0,0.0,3,0.0
7,37,0.0,0.0,0.0,0.0,0.0,3,0.0
7,38,0.0,0.0,0.0,0.0,0.0,3,0.0
7,39,0.0,0.0,0.0,0.0,0.0,3,0.0
7,40,0.0,0.0,0.0,0.0,0.0,3,0.0
7,41,0.0,0.0,0.0,0.0,0.0,3,0.0
7,42,0.0,0.0,0.0,0.0,0.0,3,0.0
7,43,0.0,0.0,0.0,0.0,0.0,3,0.0
7,44,0.0,0.0,0.0,0.0,0.0,3,0.0
7,45,0.02,0.023333333333333334,0.005773502691896258,0.02,0.03,3,0.009999999999999998
7,46,0.0,0.0,0.0,0.0,0.0,3,0.0
7,47,0.0,0.0,0.0,0.0,0.0,3,0.0
7,48,0.0,0.0,0.0,0.0,0.0,3,0.0
7,49,0.03,0.02666666666666667,0.005773502691896256,0.02,0.03,3,0.009999999999999998
7,50,0.0,0.0,0.0,0.0,0.0,3,0.0
7,51,0.25,0.2333333333333333,0.02886751345948128,0.2,0.25,3,0.04999999999999999
7,52,0.15,0.13333333333333333,0.02886751345948128,0.1,0.15,3,0.04999999999999999
7,53,0.45,0.4166666666666667,0.10408329997330663,0.3,0.5,3,0.2
7,54,0.2,0.2333333333333333,0.05773502691896256,0.2,0.3,3,0.09999999999999998
7,55,0.55,0.5666666666666668,0.028867513459481256,0.55,0.6,3,0.04999999999999993
7,56,0.45,0.43333333333333335,0.02886751345948128,0.4,0.45,3,0.04999999999999999
7,57,0.7,0.6833333333333332,0.028867513459481266,0.65,0.7,3,0.04999999999999993
7,58,0.5,0.48333333333333334,0.028867513459481298,0.45,0.5,3,0.04999999999999999
8,1,0.5,0.5,0.0,0.5,0.5,3,0.0
8,2,0.95,0.9333333333333332,0.07637626158259736,0.85,1.0,3,0.15000000000000002
8,3,0.5,0.5,0.0,0.5,0.5,3,0.0
8,4,1.0,0.9333333333333332,0.11547005383792512,0.8,1.0,3,0.19999999999999996
8,5,0.25,0.2333333333333333,0.02886751345948128,0.2,0.25,3,0.04999999999999999
8,6,0.25,0.25,0.04999999999999999,0.2,0.3,3,0.09999999999999998
8,7,0.15,0.17666666666666667,0.06429100507328636,0.13,0.25,3,0.12
8,8,0.75,0.75,0.0,0.75,0.75,3,0.0
8,9,0.5,0.5333333333333333,0.057735026918962595,0.5,0.6,3,0.09999999999999998
8,10,0.5,0.5,0.0,0.5,0.5,3,0.0
8,11,0.3,0.3333333333333333,0.05773502691896258,0.3,0.4,3,0.10000000000000003
8,12,0.15,0.11666666666666665,0.057735026918962574,0.05,0.15,3,0.09999999999999999
8,13,0.05,0.05000000000000001,0.05,0.0,0.1,3,0.1
8,14,0.5,0.4166666666666667,0.14433756729740643,0.25,0.5,3,0.25
8,15,0.3,0.31666666666666665,0.12583057392117916,0.2,0.45,3,0.25
8,16,0.1,0.13333333333333333,0.05773502691896258,0.1,0.2,3,0.1
8,17,0.25,0.21666666666666667,0.05773502691896258,0.15,0.25,3,0.1
8,18,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
8,19,0.03,0.03666666666666667,0.011547005383792518,0.03,0.05,3,0.020000000000000004
8,20,0.15,0.21666666666666667,0.16072751268321592,0.1,0.4,3,0.30000000000000004
8,21,0.25,0.2333333333333333,0.02886751345948128,0.2,0.25,3,0.04999999999999999
8,22,0.0,0.0,0.0,0.0,0.0,3,0.0
8,23,0.0,0.0,0.0,0.0,0.0,3,0.0
8,24,0.0,0.0,0.0,0.0,0.0,3,0.0
8,25,0.0,0.0,0.0,0.0,0.0,3,0.0
8,26,0.0,0.0,0.0,0.0,0.0,3,0.0
8,27,0.0,0.0,0.0,0.0,0.0,3,0.0
8,28,0.0,0.0,0.0,0.0,0.0,3,0.0
8,29,0.0,0.0,0.0,0.0,0.0,3,0.0
8,30,0.0,0.0,0.0,0.0,0.0,3,0.0
8,31,0.0,0.0,0.0,0.0,0.0,3,0.0
8,32,0.0,0.0,0.0,0.0,0.0,3,0.0
8,33,0.0,0.0,0.0,0.0,0.0,3,0.0
8,34,0.0,0.0,0.0,0.0,0.0,3,0.0
8,35,0.0,0.0,0.0,0.0,0.0,3,0.0
8,36,0.0,0.0,0.0,0.0,0.0,3,0.0
8,37,0.0,0.0,0.0,0.0,0.0,3,0.0
8,38,0.0,0.0,0.0,0.0,0.0,3,0.0
8,39,0.0,0.0,0.0,0.0,0.0,3,0.0
8,40,0.0,0.0,0.0,0.0,0.0,3,0.0
8,41,0.05,0.05000000000000001,0.05,0.0,0.1,3,0.1
8,42,0.0,0.0,0.0,0.0,0.0,3,0.0
8,43,0.0,0.0,0.0,0.0,0.0,3,0.0
8,44,0.0,0.0,0.0,0.0,0.0,3,0.0
8,45,0.0,0.0,0.0,0.0,0.0,3,0.0
8,46,0.0,0.0,0.0,0.0,0.0,3,0.0
8,47,0.0,0.0,0.0,0.0,0.0,3,0.0
8,48,0.05,0.043333333333333335,0.011547005383792518,0.03,0.05,3,0.020000000000000004
8,49,0.05,0.16666666666666666,0.20207259421636903,0.05,0.4,3,0.35000000000000003
8,50,0.0,0.0,0.0,0.0,0.0,3,0.0
8,51,0.4,0.4000000000000001,0.0,0.4,0.4,3,0.0
8,52,0.15,0.18333333333333335,0.05773502691896258,0.15,0.25,3,0.1
8,53,0.2,0.20000000000000004,0.0,0.2,0.2,3,0.0
8,54,0.1,0.11666666666666665,0.02886751345948128,0.1,0.15,3,0.04999999999999999
8,55,0.2,0.19999999999999998,0.05000000000000001,0.15,0.25,3,0.1
8,56,0.25,0.21666666666666667,0.05773502691896258,0.15,0.25,3,0.1
8,57,0.3,0.26666666666666666,0.05773502691896256,0.2,0.3,3,0.09999999999999998
8,58,0.2,0.18333333333333335,0.0288675134594813,0.15,0.2,3,0.05000000000000002
9,1,0.8,0.8233333333333333,0.11676186592091327,0.72,0.95,3,0.22999999999999998
9,2,0.2,0.2833333333333333,0.18929694486000911,0.15,0.5,3,0.35
9,3,0.42,0.38999999999999996,0.12767145334803706,0.25,0.5,3,0.25
9,4,0.3,0.35000000000000003,0.08660254037844388,0.3,0.45,3,0.15000000000000002
9,5,0.05,0.06666666666666667,0.02886751345948129,0.05,0.1,3,0.05
9,6,0.05,0.05333333333333334,0.005773502691896255,0.05,0.06,3,0.009999999999999995
9,7,0.13,0.15,0.04358898943540675,0.12,0.2,3,0.08000000000000002
9,8,0.1,0.09999999999999999,0.04999999999999999,0.05,0.15,3,0.09999999999999999
9,9,0.1,0.09999999999999999,0.04999999999999999,0.05,0.15,3,0.09999999999999999
9,10,0.25,0.25,0.0,0.25,0.25,3,0.0
9,11,0.1,0.08333333333333333,0.02886751345948129,0.05,0.1,3,0.05
9,12,0.03,0.03333333333333333,0.015275252316519468,0.02,0.05,3,0.030000000000000002
9,13,0.05,0.03333333333333333,0.02886751345948129,0.0,0.05,3,0.05
9,14,0.3,0.26666666666666666,0.05773502691896256,0.2,0.3,3,0.09999999999999998
9,15,0.35,0.3499999999999999,0.0,0.35,0.35,3,0.0
9,16,0.3,0.3666666666666667,0.11547005383792516,0.3,0.5,3,0.2
9,17,0.15,0.15,0.05,0.1,0.2,3,0.1
9,18,0.05,0.04,0.017320508075688773,0.02,0.05,3,0.030000000000000002
9,19,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
9,20,0.4,0.39999999999999997,0.1,0.3,0.5,3,0.2
9,21,0.3,0.2833333333333333,0.02886751345948129,0.25,0.3,3,0.04999999999999999
9,22,0.0,0.0,0.0,0.0,0.0,3,0.0
9,23,0.0,0.0,0.0,0.0,0.0,3,0.0
9,24,0.0,0.016666666666666666,0.02886751345948129,0.0,0.05,3,0.05
9,25,0.0,0.01,0.017320508075688773,0.0,0.03,3,0.03
9,26,0.0,0.0,0.0,0.0,0.0,3,0.0
9,27,0.05,0.05000000000000001,0.0,0.05,0.05,3,0.0
9,28,0.0,0.0,0.0,0.0,0.0,3,0.0
9,29,0.05,0.06666666666666667,0.02886751345948129,0.05,0.1,3,0.05
9,30,0.0,0.016666666666666666,0.02886751345948129,0.0,0.05,3,0.05
9,31,0.0,0.0,0.0,0.0,0.0,3,0.0
9,32,0.0,0.0,0.0,0.0,0.0,3,0.0
9,33,0.0,0.0,0.0,0.0,0.0,3,0.0
9,34,0.0,0.0,0.0,0.0,0.0,3,0.0
9,35,0.0,0.0,0.0,0.0,0.0,3,0.0
9,36,0.0,0.0,0.0,0.0,0.0,3,0.0
9,37,0.0,0.0,0.0,0.0,0.0,3,0.0
9,38,0.0,0.0,0.0,0.0,0.0,3,0.0
9,39,0.0,0.0,0.0,0.0,0.0,3,0.0
9,40,0.0,0.0,0.0,0.0,0.0,3,0.0
9,41,0.0,0.01,0.01732050807568877,0.0,0.03,3,0.03
9,42,0.0,0.0,0.0,0.0,0.0,3,0.0
9,43,0.0,0.0,0.0,0.0,0.0,3,0.0
9,44,0.0,0.0,0.0,0.0,0.0,3,0.0
9,45,0.0,0.0,0.0,0.0,0.0,3,0.0
9,46,0.0,0.0,0.0,0.0,0.0,3,0.0
9,47,0.0,0.0,0.0,0.0,0.0,3,0.0
9,48,0.75,0.7399999999999999,0.017320508075688787,0.72,0.75,3,0.030000000000000027
9,49,1.0,0.9166666666666666,0.14433756729740646,0.75,1.0,3,0.25
9,50,0.75,0.75,0.0,0.75,0.75,3,0.0
9,51,1.0,1.0,0.0,1.0,1.0,3,0.0
9,52,0.7,0.59,0.20808652046684814,0.35,0.72,3,0.37
9,53,0.2,0.18333333333333335,0.0288675134594813,0.15,0.2,3,0.05000000000000002
9,54,0.15,0.11666666666666665,0.05773502691896257,0.05,0.15,3,0.09999999999999999
9,55,0.1,0.11666666666666665,0.02886751345948128,0.1,0.15,3,0.04999999999999999
9,56,0.15,0.16666666666666666,0.02886751345948129,0.15,0.2,3,0.05000000000000002
9,57,0.2,0.18333333333333335,0.0288675134594813,0.15,0.2,3,0.05000000000000002
9,58,0.15,0.15,0.0,0.15,0.15,3,0.0
10,1,0.3,0.2833333333333333,0.02886751345948128,0.25,0.3,3,0.04999999999999999
10,2,0.95,0.94,0.017320508075688724,0.92,0.95,3,0.029999999999999916
10,3,0.25,0.26666666666666666,0.028867513459481298,0.25,0.3,3,0.04999999999999999
10,4,0.9,0.8833333333333333,0.028867513459481298,0.85,0.9,3,0.050000000000000044
10,5,0.95,0.9166666666666666,0.10408329997330659,0.8,1.0,3,0.19999999999999996
10,6,0.9,0.8333333333333334,0.16072751268321592,0.65,0.95,3,0.29999999999999993
10,7,1.0,0.9833333333333334,0.028867513459481298,0.95,1.0,3,0.050000000000000044
10,8,1.0,0.9899999999999999,0.017320508075688787,0.97,1.0,3,0.030000000000000027
10,9,1.0,1.0,0.0,1.0,1.0,3,0.0
10,10,1.0,0.9899999999999999,0.017320508075688787,0.97,1.0,3,0.030000000000000027
10,11,0.9,0.9266666666666667,0.06429100507328638,0.88,1.0,3,0.12
10,12,0.92,0.9233333333333333,0.005773502691896279,0.92,0.93,3,0.010000000000000009
10,13,0.9,0.8833333333333333,0.028867513459481322,0.85,0.9,3,0.050000000000000044
10,14,0.8,0.8000000000000002,0.0,0.8,0.8,3,0.0
10,15,0.75,0.7333333333333334,0.0763762615825973,0.65,0.8,3,0.15000000000000002
10,16,0.5,0.5,0.0,0.5,0.5,3,0.0
10,17,0.7,0.7166666666666667,0.07637626158259735,0.65,0.8,3,0.15000000000000002
10,18,0.05,0.06,0.0360555127546399,0.03,0.1,3,0.07
10,19,0.4,0.3833333333333333,0.07637626158259737,0.3,0.45,3,0.15000000000000002
10,20,0.75,0.7666666666666666,0.028867513459481322,0.75,0.8,3,0.050000000000000044
10,21,0.8,0.7833333333333333,0.028867513459481322,0.75,0.8,3,0.050000000000000044
10,22,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
10,23,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
10,24,0.0,0.0,0.0,0.0,0.0,3,0.0
10,25,0.02,0.016666666666666666,0.015275252316519466,0.0,0.03,3,0.03
10,26,0.0,0.0,0.0,0.0,0.0,3,0.0
10,27,0.05,0.043333333333333335,0.011547005383792518,0.03,0.05,3,0.020000000000000004
10,28,0.0,0.0,0.0,0.0,0.0,3,0.0
10,29,0.05,0.06666666666666667,0.028867513459481294,0.05,0.1,3,0.05
10,30,0.05,0.05000000000000001,0.0,0.05,0.05,3,0.0
10,31,0.0,0.0,0.0,0.0,0.0,3,0.0
10,32,0.0,0.0,0.0,0.0,0.0,3,0.0
10,33,0.0,0.0,0.0,0.0,0.0,3,0.0
10,34,0.0,0.0,0.0,0.0,0.0,3,0.0
10,35,0.0,0.0,0.0,0.0,0.0,3,0.0
10,36,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
10,37,0.0,0.0,0.0,0.0,0.0,3,0.0
10,38,0.0,0.0,0.0,0.0,0.0,3,0.0
10,39,0.0,0.0,0.0,0.0,0.0,3,0.0
10,40,0.0,0.0,0.0,0.0,0.0,3,0.0
10,41,0.4,0.3666666666666667,0.057735026918962595,0.3,0.4,3,0.10000000000000003
10,42,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
10,43,0.0,0.0,0.0,0.0,0.0,3,0.0
10,44,0.03,0.03,0.0,0.03,0.03,3,0.0
10,45,0.15,0.15,0.1,0.05,0.25,3,0.2
10,46,0.0,0.0,0.0,0.0,0.0,3,0.0
10,47,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
10,48,0.05,0.043333333333333335,0.011547005383792518,0.03,0.05,3,0.020000000000000004
10,49,0.05,0.06666666666666667,0.02886751345948129,0.05,0.1,3,0.05
10,50,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
10,51,0.2,0.20000000000000004,0.0,0.2,0.2,3,0.0
10,52,0.05,0.06666666666666667,0.02886751345948129,0.05,0.1,3,0.05
10,53,0.2,0.20000000000000004,0.0,0.2,0.2,3,0.0
10,54,0.4,0.3666666666666667,0.057735026918962595,0.3,0.4,3,0.10000000000000003
10,55,0.3,0.3,0.049999999999999975,0.25,0.35,3,0.09999999999999998
10,56,0.3,0.2833333333333333,0.02886751345948129,0.25,0.3,3,0.04999999999999999
10,57,0.4,0.4166666666666667,0.07637626158259733,0.35,0.5,3,0.15000000000000002
10,58,0.4,0.4166666666666667,0.07637626158259735,0.35,0.5,3,0.15000000000000002
11,1,0.15,0.13333333333333333,0.02886751345948128,0.1,0.15,3,0.04999999999999999
11,2,0.75,0.7399999999999999,0.017320508075688787,0.72,0.75,3,0.030000000000000027
11,3,0.15,0.12333333333333334,0.0929157324317757,0.02,0.2,3,0.18000000000000002
11,4,0.5,0.5333333333333333,0.05773502691896256,0.5,0.6,3,0.09999999999999998
11,5,0.75,0.7666666666666666,0.0763762615825973,0.7,0.85,3,0.15000000000000002
11,6,0.65,0.7666666666666666,0.20207259421636897,0.65,1.0,3,0.35
11,7,0.95,0.8333333333333334,0.24664414311581231,0.55,1.0,3,0.44999999999999996
11,8,1.0,1.0,0.0,1.0,1.0,3,0.0
11,9,0.85,0.8333333333333334,0.07637626158259737,0.75,0.9,3,0.15000000000000002
11,10,1.0,0.9833333333333334,0.028867513459481298,0.95,1.0,3,0.050000000000000044
11,11,0.6,0.6166666666666667,0.028867513459481298,0.6,0.65,3,0.050000000000000044
11,12,1.0,1.0,0.0,1.0,1.0,3,0.0
11,13,0.8,0.8166666666666668,0.02886751345948121,0.8,0.85,3,0.04999999999999993
11,14,0.5,0.45,0.08660254037844388,0.35,0.5,3,0.15000000000000002
11,15,0.45,0.48333333333333334,0.1527525231651947,0.35,0.65,3,0.30000000000000004
11,16,0.2,0.20000000000000004,0.0,0.2,0.2,3,0.0
11,17,0.15,0.18333333333333335,0.05773502691896259,0.15,0.25,3,0.1
11,18,0.05,0.043333333333333335,0.011547005383792518,0.03,0.05,3,0.020000000000000004
11,19,0.35,0.3333333333333333,0.028867513459481273,0.3,0.35,3,0.04999999999999999
11,20,0.4,0.3666666666666667,0.057735026918962595,0.3,0.4,3,0.10000000000000003
11,21,0.2,0.21666666666666667,0.02886751345948128,0.2,0.25,3,0.04999999999999999
11,22,0.0,0.0,0.0,0.0,0.0,3,0.0
11,23,0.0,0.0,0.0,0.0,0.0,3,0.0
11,24,0.0,0.0,0.0,0.0,0.0,3,0.0
11,25,0.0,0.0,0.0,0.0,0.0,3,0.0
11,26,0.0,0.0,0.0,0.0,0.0,3,0.0
11,27,0.0,0.0,0.0,0.0,0.0,3,0.0
11,28,0.0,0.0,0.0,0.0,0.0,3,0.0
11,29,0.0,0.0,0.0,0.0,0.0,3,0.0
11,30,0.0,0.0,0.0,0.0,0.0,3,0.0
11,31,0.0,0.0,0.0,0.0,0.0,3,0.0
11,32,0.0,0.0,0.0,0.0,0.0,3,0.0
11,33,0.0,0.0,0.0,0.0,0.0,3,0.0
11,34,0.0,0.0,0.0,0.0,0.0,3,0.0
11,35,0.0,0.0,0.0,0.0,0.0,3,0.0
11,36,0.0,0.0,0.0,0.0,0.0,3,0.0
11,37,0.0,0.0,0.0,0.0,0.0,3,0.0
11,38,0.0,0.0,0.0,0.0,0.0,3,0.0
11,39,0.0,0.0,0.0,0.0,0.0,3,0.0
11,40,0.0,0.0,0.0,0.0,0.0,3,0.0
11,41,0.05,0.05000000000000001,0.0,0.05,0.05,3,0.0
11,42,0.0,0.0,0.0,0.0,0.0,3,0.0
11,43,0.0,0.0,0.0,0.0,0.0,3,0.0
11,44,0.0,0.0,0.0,0.0,0.0,3,0.0
11,45,0.02,0.013333333333333334,0.011547005383792516,0.0,0.02,3,0.02
11,46,0.0,0.0,0.0,0.0,0.0,3,0.0
11,47,0.0,0.0,0.0,0.0,0.0,3,0.0
11,48,0.0,0.0,0.0,0.0,0.0,3,0.0
11,49,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
11,50,0.0,0.0,0.0,0.0,0.0,3,0.0
11,51,0.03,0.02666666666666667,0.005773502691896255,0.02,0.03,3,0.009999999999999998
11,52,0.02,0.016666666666666666,0.015275252316519466,0.0,0.03,3,0.03
11,53,0.05,0.05000000000000001,0.0,0.05,0.05,3,0.0
11,54,0.05,0.043333333333333335,0.011547005383792518,0.03,0.05,3,0.020000000000000004
11,55,0.15,0.15,0.0,0.15,0.15,3,0.0
11,56,0.12,0.11333333333333333,0.01154700538379251,0.1,0.12,3,0.01999999999999999
11,57,0.4,0.4166666666666667,0.07637626158259735,0.35,0.5,3,0.15000000000000002
11,58,0.05,0.06666666666666667,0.02886751345948129,0.05,0.1,3,0.05
12,1,0.15,0.15,0.0,0.15,0.15,3,0.0
12,2,0.8,0.7933333333333333,0.011547005383792533,0.78,0.8,3,0.020000000000000018
12,3,0.1,0.11666666666666665,0.02886751345948128,0.1,0.15,3,0.04999999999999999
12,4,0.7,0.6999999999999998,0.0,0.7,0.7,3,0.0
12,5,0.7,0.7999999999999999,0.17320508075688776,0.7,1.0,3,0.30000000000000004
12,6,0.7,0.7166666666666667,0.028867513459481298,0.7,0.75,3,0.050000000000000044
12,7,0.75,0.7399999999999999,0.017320508075688787,0.72,0.75,3,0.030000000000000027
12,8,0.9,0.86,0.06928203230275508,0.78,0.9,3,0.12
12,9,0.85,0.8333333333333334,0.07637626158259732,0.75,0.9,3,0.15000000000000002
12,10,1.0,0.9166666666666666,0.14433756729740646,0.75,1.0,3,0.25
12,11,0.65,0.6333333333333333,0.07637626158259735,0.55,0.7,3,0.1499999999999999
12,12,0.9,0.91,0.036055512754639904,0.88,0.95,3,0.06999999999999995
12,13,0.5,0.5,0.0,0.5,0.5,3,0.0
12,14,0.5,0.5333333333333333,0.057735026918962595,0.5,0.6,3,0.09999999999999998
12,15,0.4,0.3833333333333333,0.07637626158259735,0.3,0.45,3,0.15000000000000002
12,16,0.45,0.39999999999999997,0.1322875655532295,0.25,0.5,3,0.25
12,17,0.35,0.26666666666666666,0.18929694486000911,0.05,0.4,3,0.35000000000000003
12,18,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
12,19,0.2,0.20000000000000004,0.0,0.2,0.2,3,0.0
12,20,0.45,0.4166666666666667,0.10408329997330662,0.3,0.5,3,0.2
12,21,0.4,0.3833333333333333,0.07637626158259737,0.3,0.45,3,0.15000000000000002
12,22,0.0,0.0,0.0,0.0,0.0,3,0.0
12,23,0.0,0.0,0.0,0.0,0.0,3,0.0
12,24,0.0,0.0,0.0,0.0,0.0,3,0.0
12,25,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
12,26,0.0,0.0,0.0,0.0,0.0,3,0.0
12,27,0.0,0.0,0.0,0.0,0.0,3,0.0
12,28,0.0,0.0,0.0,0.0,0.0,3,0.0
12,29,0.0,0.0,0.0,0.0,0.0,3,0.0
12,30,0.0,0.006666666666666667,0.011547005383792516,0.0,0.02,3,0.02
12,31,0.0,0.0,0.0,0.0,0.0,3,0.0
12,32,0.0,0.0,0.0,0.0,0.0,3,0.0
12,33,0.0,0.0,0.0,0.0,0.0,3,0.0
12,34,0.0,0.0,0.0,0.0,0.0,3,0.0
12,35,0.0,0.0,0.0,0.0,0.0,3,0.0
12,36,0.0,0.0,0.0,0.0,0.0,3,0.0
12,37,0.0,0.0,0.0,0.0,0.0,3,0.0
12,38,0.0,0.0,0.0,0.0,0.0,3,0.0
12,39,0.0,0.0,0.0,0.0,0.0,3,0.0
12,40,0.0,0.0,0.0,0.0,0.0,3,0.0
12,41,0.2,0.16666666666666666,0.05773502691896258,0.1,0.2,3,0.1
12,42,0.0,0.0,0.0,0.0,0.0,3,0.0
12,43,0.0,0.0,0.0,0.0,0.0,3,0.0
12,44,0.0,0.0,0.0,0.0,0.0,3,0.0
12,45,0.02,0.02,0.0,0.02,0.02,3,0.0
12,46,0.0,0.0,0.0,0.0,0.0,3,0.0
12,47,0.0,0.0,0.0,0.0,0.0,3,0.0
12,48,0.0,0.0,0.0,0.0,0.0,3,0.0
12,49,0.0,0.0,0.0,0.0,0.0,3,0.0
12,50,0.0,0.0,0.0,0.0,0.0,3,0.0
12,51,0.02,0.023333333333333334,0.005773502691896256,0.02,0.03,3,0.009999999999999998
12,52,0.02,0.02,0.0,0.02,0.02,3,0.0
12,53,0.1,0.08333333333333333,0.028867513459481284,0.05,0.1,3,0.05
12,54,0.15,0.15,0.0,0.15,0.15,3,0.0
12,55,0.1,0.08333333333333333,0.02886751345948129,0.05,0.1,3,0.05
12,56,0.05,0.05000000000000001,0.0,0.05,0.05,3,0.0
12,57,0.35,0.3333333333333333,0.07637626158259733,0.25,0.4,3,0.15000000000000002
12,58,0.1,0.11666666666666665,0.02886751345948128,0.1,0.15,3,0.04999999999999999
